,h3_id,avg_ele,stddev_ele
123,8a2912aca4c7fff,96.68301802080752,0.9413825774820747
124,8a2912ad5ceffff,199.8652822480812,14.62942479581306
125,8a2912ac2367fff,297.8334881416806,13.201034387091259
126,8a2912ac869ffff,63.62174434809538,9.719378114911498
127,8a2912ad2957fff,167.68723707003218,3.6897750330614905
128,8a2912af304ffff,105.28122678306092,20.72267663958283
129,8a2912a8b307fff,133.80941773405112,8.99241946796865
130,8a2912ad3857fff,194.1518779778479,12.649808911473743
131,8a2912a89257fff,125.4799969059406,10.90325035143276
132,8a2912ac3d2ffff,261.5155427580655,21.22348466947917
133,8a2912a8b66ffff,200.03301886792454,3.4922699471062746
134,8a2912ad4d67fff,118.75597264343628,12.660157650791941
135,8a2912ac41a7fff,297.7151173592618,10.928454765269652
136,8a2912af1047fff,54.76180267475698,9.629083169326192
137,8a2912adec57fff,222.52744940273567,6.122920791240907
138,8a2912ad84e7fff,121.2154849591483,10.9098558295343
139,8a291232c94ffff,127.71473208761292,12.114073284570654
140,8a2912add68ffff,95.38329721362228,11.504009245805962
141,8a2912ac5497fff,301.40092265774973,11.291322814770924
142,8a2912accacffff,216.0406263552444,3.538427148885338
143,8a291232500ffff,117.08091283098243,12.070459647105436
144,8a2912acc2c7fff,178.83197559162434,3.184539573706357
145,8a2912adda27fff,110.99448779883562,14.961631200098472
146,8a2912ac032ffff,340.63932243280067,12.576943628169612
147,8a2912ad1b47fff,308.1720722951226,18.227133700290054
148,8a2912acc7affff,153.85072477234715,6.163731026361012
149,8a2912ac9907fff,135.27627176404982,0.8126715097250111
150,8a2912aea8b7fff,156.57887808202204,5.853081493137286
151,8a2912ac8ba7fff,148.2839135282458,2.382829913774118
152,8a2912aea39ffff,185.2217507124272,7.985246286281929
153,8a2912aceba7fff,151.54232460214254,6.730606897134329
154,8a2912af158ffff,51.70112918704724,13.920145762954643
155,8a2912ac26f7fff,241.83808506686478,16.23429096311668
156,8a2912acd70ffff,159.73821397596333,2.5407335627049443
157,8a2912ad939ffff,99.36180667326978,0.6050605613782907
158,8a2912ad1c47fff,224.72241133873862,8.752550100077592
159,8a2912ad2337fff,161.0642441680589,2.490698517051023
160,8a2912ac9777fff,36.62559619672943,9.825363542918462
161,8a2912ad6cb7fff,216.26528370769137,19.328236179660564
162,8a2912acbc37fff,98.93880837359099,7.505868373886029
163,8a2912ac1907fff,191.8481351836937,26.343724807234207
164,8a2912ac53affff,228.00274129599802,9.104673299441508
165,8a2912ac3c87fff,299.0729721362229,16.648432183469033
166,8a2912321927fff,44.908391311069884,6.341232668648995
167,8a2912ad0b47fff,205.43131460048275,12.6177883744377
168,8a2912ac4b87fff,271.3024465778879,9.344300326078258
169,8a2912ad5d9ffff,207.6420303311668,11.316423543634913
170,8a2912aea25ffff,133.36380250278776,11.98382060530355
171,8a29123219b7fff,33.20413986143758,2.3716508144737474
172,8a2912ac48d7fff,224.9740460852329,13.397765405907077
173,8a2912ad0587fff,150.62466740919498,14.209071189799332
174,8a2912ac0617fff,317.33450965824665,16.866469707188514
175,8a2912aca657fff,79.8600455136541,4.497730503261276
176,8a2912ad28a7fff,129.26269102270618,8.016901584086643
177,8a2912329147fff,135.89277317163717,1.1069220314558605
178,8a2913d94587fff,-1.6771138152036444,0.8110763869163028
179,8a2912ac1117fff,363.0830546265329,9.848464676915109
180,8a2912af36e7fff,276.94870604259535,9.179043908299917
181,8a2912ad896ffff,145.3473692355308,15.85491230642266
182,8a2912325b67fff,97.25260593875657,5.408755313327835
183,8a2912ad556ffff,282.783777929071,15.784653125428564
184,8a2912accd9ffff,271.7989345887017,7.810115853331449
185,8a2912af105ffff,76.38596749226006,12.885691586961986
186,8a2912aca0b7fff,60.77050696594427,6.906992527491971
187,8a2912320b2ffff,15.497285970555486,0.7592782074767257
188,8a2912acc867fff,199.18008487702124,9.25686714873179
189,8a2912329d4ffff,74.97801806818885,3.0627279125289024
190,8a2912ade337fff,215.9729683728415,6.982285919998636
191,8a2912aeb75ffff,24.574590278208067,1.2495740529707384
192,8a2912ad9af7fff,58.14825464396285,16.175751041563707
193,8a2912acbb1ffff,29.153188257503647,0.7628260305333051
194,8a2912acc21ffff,197.78148618510718,3.6603063964452867
195,8a2912ac170ffff,279.4597088882007,14.236204597569284
196,8a291232d007fff,26.213069236480635,5.367403010907115
197,8a2912a8baeffff,51.947526138332094,21.207221249009677
198,8a29123253affff,78.10666017195521,5.869954769438368
199,8a2912ac8d07fff,125.50584582507433,19.472080999921406
200,8a2912adb95ffff,99.1787560356568,3.4015362118704267
201,8a2912aea7a7fff,227.2493340354355,7.120269797113202
202,8a2912ac17b7fff,279.60973796692065,10.828775499603658
203,8a2912ace137fff,201.37323507555115,1.8168804144673911
204,8a2912adcb0ffff,198.52923967556188,19.524463398789063
205,8a2912325407fff,85.33221486887679,6.881706261733606
206,8a2912ac9057fff,56.955055614078574,9.74898287987098
207,8a2912ad29affff,147.95025060330426,10.420492106719747
208,8a2912acd027fff,173.66324886933896,8.474315463794108
209,8a2912acab9ffff,111.59851229178277,12.312251739946136
210,8a2912ad42d7fff,193.74096422824607,16.984948739974165
211,8a291232472ffff,15.267527022638708,4.16363124611609
212,8a2912ad4657fff,231.40317740238848,18.106913878852897
213,8a2912ac3917fff,386.1599987613798,9.882224058785425
214,8a2912ad482ffff,99.20074280408542,10.033365839976046
215,8a2912325697fff,35.40639689510144,8.406428630241091
216,8a2912ad6b1ffff,278.03814267153376,11.563800060322134
217,8a2912ae2517fff,20.008250594637452,13.964741402173898
218,8a2912aeb2b7fff,0.06566596476071922,1.9526392548898168
219,8a2912321c07fff,70.4644271219995,5.398245622122942
220,8a2912ad20affff,143.04382463956438,6.325479964948186
221,8a2912ac8807fff,158.63182099721277,5.154687501732173
222,8a2912ac48a7fff,189.52254009536193,15.562517103186796
223,8a2912adcce7fff,220.4861497988239,20.485581584735257
224,8a2912a8b6dffff,143.80914826498423,9.869216045585752
225,8a2912364567fff,76.92971797411926,2.6130822640742184
226,8a2912ad278ffff,96.51524993813412,6.202418431482246
227,8a2912329d2ffff,20.500355772800397,11.54472866722767
228,8a2912ada487fff,114.48953563915357,3.6900047287760147
229,8a2912ac2c8ffff,361.15919643409893,13.37793989647394
230,8a2912acc70ffff,170.34257309217045,4.325547402673146
231,8a2912325b47fff,102.20973553974636,12.807019097020321
232,8a2912ac25a7fff,350.5963109680614,15.18505063247068
233,8a2912ac334ffff,227.7180455783998,16.546862326571116
234,8a2912ad8a27fff,84.55903744970597,4.627439565898622
235,8a2912ac5707fff,216.5519200991019,13.832849673784992
236,8a2912add217fff,143.4573839009288,3.9428353800436517
237,8a2912aee587fff,64.29700378013261,19.576429780464608
238,8a2912acd087fff,183.5610477724766,2.0995237735975554
239,8a2912ad5587fff,268.2726063006746,21.949621733261335
240,8a2912accd1ffff,292.3856134266427,11.145438511115284
241,8a2912acb967fff,49.79107574162383,10.182164842088207
242,8a2912acd8affff,31.0746212590619,2.632529911814256
243,8a2912ac5aeffff,215.6938886135547,11.525369658891528
244,8a2912add377fff,112.37524770869457,11.135378508554764
245,8a2912acd937fff,16.819280094170125,3.245337533909296
246,8a2912325187fff,122.1829570058769,11.534862112447486
247,8a2912ac351ffff,288.84345779924456,12.153896009406083
248,8a2912acd297fff,146.23110519142608,2.3733852252899696
249,8a2912ac8037fff,132.32435111193706,2.3256579266528963
250,8a2912ade447fff,178.5476485148515,7.268203525145745
251,8a2912af335ffff,158.88677025939455,6.328824010344508
252,8a2912acbcd7fff,68.15781839787502,12.742449572498934
253,8a2912325aeffff,81.68551630266658,12.967463584943065
254,8a2912ac4d17fff,130.55427244582043,12.0258560243544
255,8a2912ac635ffff,342.5150154798762,23.71667579674527
256,8a2912ac2c37fff,352.4976474958212,19.43702718546148
257,8a2912320347fff,55.4679536739238,1.3632294498604096
258,8a2912af16b7fff,126.35893288341279,12.700632975128268
259,8a2912ac50d7fff,198.55500836275786,13.612273363029855
260,8a2912ad9907fff,117.9064705882353,5.638809348262649
261,8a2912ad038ffff,135.68610371928955,5.348292660820623
262,8a2912ad8327fff,73.43722916924601,8.844216483842871
263,8a2912ad8287fff,124.28638417729356,2.696078167282413
264,8a2912ad4cd7fff,153.589738829063,13.296623156538704
265,8a2912accb27fff,208.2358890954151,1.3726066250889972
266,8a2912ac46f7fff,336.7963834530592,15.305751042417237
267,8a2912adbb07fff,33.61085701461119,15.385632837577472
268,8a2912ac24a7fff,361.16838977279764,14.637527182786286
269,8a2912ac0d77fff,294.1233050585103,13.758223555724326
270,8a2912ad24cffff,96.8281027655757,9.657200936384843
271,8a2912364c47fff,70.53089200569694,7.392350954089085
272,8a2912aeb497fff,205.55658652952476,5.625848978438344
273,8a2912ac251ffff,393.0044258743423,8.815841801895392
274,8a2912af12f7fff,234.4562101417869,13.064500800227782
275,8a2912ada92ffff,134.45106139373684,7.663816110931794
276,8a2912ac1d77fff,279.4304609094288,15.564166069336382
277,8a2912ad4187fff,119.15553441019928,15.410546879289592
278,8a2912af1b4ffff,113.01328337874659,10.980000122767354
279,8a2912ac652ffff,159.355,18.297065272202673
280,8a2912ac4037fff,340.93343653250776,15.89439322748925
281,8a2912ad025ffff,237.54499319222677,13.71221356951413
282,8a2912ad6a0ffff,185.12657033232256,10.310828635076005
283,8a2912ae23b7fff,113.17143078352431,20.798798212989897
284,8a2912ad1a17fff,312.8279277048774,17.129455641925627
285,8a2912ad1037fff,314.229095747973,18.03533528530646
286,8a2912ac508ffff,168.80960121369745,12.356055105839358
287,8a2912ad336ffff,178.582219334076,8.25643511867778
288,8a2912addacffff,124.95839266918458,2.209918919373945
289,8a2912ad4c67fff,93.48804697654268,15.107350257875975
290,8a2912ac0447fff,428.6840948489351,22.010975096264957
291,8a2912ac3a47fff,219.47535145847525,19.682355248393606
292,8a2912af1a9ffff,148.67970152950647,14.527044940742767
293,8a2912ada6b7fff,107.6630747571013,8.544058434004693
294,8a291232c947fff,128.22687476797427,17.06245431220064
295,8a2912acc827fff,216.92220604633874,2.9994371078184736
296,8a2912addd67fff,190.97490401288084,5.081430567381732
297,8a2912ad86c7fff,102.19762907019933,3.5460343178393057
298,8a2912ae241ffff,53.8627236980618,7.4410611059048986
299,8a2912acb997fff,82.19203728939544,12.164109985075061
300,8a2912ad84affff,96.42481121564744,18.1490847227919
301,8a2912adb997fff,85.0085433046493,7.019822239097681
302,8a2912a896e7fff,93.5988506991709,14.274597218165228
303,8a2912ace85ffff,149.0893056243806,12.432844265445212
304,8a2912ace517fff,201.41759551675025,12.29945849062633
305,8a2912af1417fff,79.43743809582766,7.572539980917297
306,8a2912ac6057fff,185.10462200482942,21.488845572312385
307,8a2912af3b77fff,109.41929743113587,10.228794967457363
308,8a2912ac266ffff,242.73418250479787,13.295745865195554
309,8a291232d837fff,106.84998452970297,8.960544266276827
310,8a291232988ffff,102.04688369935045,2.7146425231375533
311,8a2912ae2787fff,143.10848764476373,14.474029332847902
312,8a2912ae32cffff,40.83155506689792,13.13671778335012
313,8a2912ac3427fff,281.6953197548443,17.556083132238413
314,8a2912329947fff,106.52640452914244,3.4482042974102005
315,8a291232465ffff,7.539659187538652,1.372612959807904
316,8a2912ad980ffff,101.76432573834437,9.305429725361074
317,8a2912324cc7fff,22.356302179962896,7.920591276676307
318,8a2912ad898ffff,166.3917672547199,15.137612899727216
319,8a2912329d17fff,-3.6311872498063016,0.5832123251878572
320,8a2912af171ffff,114.07292440564636,9.000546927521103
321,8a2912ac1d17fff,247.2647860283644,12.17569306484087
322,8a2912ac3387fff,218.3037306501548,13.067222450598722
323,8a2912a8b6e7fff,162.37879631347806,6.857990600494109
324,8a291232db37fff,92.91331219059406,9.321599389417209
325,8a2912ad84c7fff,130.77882294696454,6.33753156759715
326,8a291232574ffff,66.81394989174142,11.406043233823816
327,8a2912ace027fff,176.4212962962963,8.418442555034538
328,8a2912ac00e7fff,442.1889281070035,17.867041126544795
329,8a2912acc6b7fff,119.88732808821707,8.252114015250594
330,8a2912af064ffff,11.964528299154212,2.433948445844099
331,8a2912ac034ffff,416.17910447761193,14.756625095567745
332,8a2912ac5807fff,137.91855567942525,10.52330168416073
333,8a2912ac2cdffff,369.6638395344518,16.457174198656695
334,8a2912acea27fff,119.53469555252725,9.969149659388234
335,8a2912ac1c2ffff,324.0385544407284,14.49162998959188
336,8a2912ad5777fff,329.2976912602129,14.354258408576824
337,8a2912ac3b97fff,230.78227953926182,12.100641811095013
338,8a29123251a7fff,83.40680482523972,8.230863447965856
339,8a2912adc70ffff,223.37700402352212,22.102365640517142
340,8a2912ad8cb7fff,183.28794021167295,7.4072506129719935
341,8a2912ade2effff,128.0673469703534,11.81903771626243
342,8a2912af22c7fff,90.9573068828918,14.754857941543339
343,8a2912ac056ffff,449.95860168441914,17.044260063051638
344,8a2912325ac7fff,114.75969867590645,8.500460088008852
345,8a2912af3b37fff,98.7754612431897,5.915521695031004
346,8a2912324647fff,10.49259532718951,1.3180514315850849
347,8a2912ad6b0ffff,240.73075495049505,9.073133509632116
348,8a2912ad189ffff,232.67849405793513,9.942155478740345
349,8a2912acbb6ffff,8.187832903358707,5.531241634045108
350,8a2912ace357fff,166.55645710746361,1.0103364640657286
351,8a2912ad4d4ffff,142.94945541184478,12.291535408264835
352,8a2912ac3bb7fff,248.3252368567713,10.536583989103871
353,8a2912ad8407fff,124.81869738796732,8.948714407254451
354,8a2912ac6b0ffff,297.3074374535546,23.55475386403457
355,8a291232075ffff,6.962700132197415,2.939715668398634
356,8a2912ac3cb7fff,299.8131694631911,18.257636602137786
357,8a2912ad4397fff,287.06216350021657,8.552774681550497
358,8a2912ad8867fff,106.8284500371471,11.708042987051817
359,8a2912ac58d7fff,175.14490800966362,5.112317796166738
360,8a2912ad8947fff,100.79895375472049,4.016904572213297
361,8a2912ad052ffff,165.92733601485148,11.008998339471578
362,8a2912329aaffff,120.64483660332982,3.2392154325884435
363,8a2912ac181ffff,269.93289359593706,17.092266941839476
364,8a2912af3127fff,112.9136794205052,4.730704746411026
365,8a2912aee70ffff,28.553134929231657,0.8635499978136912
366,8a2912364187fff,65.54936857876713,3.215492055900189
367,8a2912addd4ffff,177.69510156056478,3.5750119175768993
368,8a2912ad3b47fff,229.3292233910891,8.675041170502324
369,8a291232d20ffff,79.58743194753774,11.602662136162937
370,8a2912ac5c0ffff,296.05067211794585,6.121916754818566
371,8a2912ac8297fff,90.45901982037783,14.046289486274004
372,8a2912ad619ffff,276.81597995545656,7.842454127278636
373,8a2912ad0ad7fff,201.50458005817913,14.434240700449198
374,8a2912ac91affff,92.35241420961349,8.023166691845397
375,8a2912ad9087fff,92.29128490063765,1.0192441489276207
376,8a2912321d47fff,63.73791370244355,6.048433610130231
377,8a2912ac912ffff,103.36328294405551,3.6220365302867292
378,8a2912ac8057fff,119.39691719311284,5.093908329597299
379,8a291232998ffff,84.9562171357872,3.1137379111120844
380,8a2912ac3787fff,214.34457241934484,11.966374211235568
381,8a2912aca6effff,73.6624581991578,8.02578070659253
382,8a291232070ffff,2.8844324841366387,0.2101690109236244
383,8a2912ad6727fff,219.54117938246395,12.195362961038992
384,8a2912addcb7fff,158.0859384672527,12.060682691235542
385,8a2912ac3397fff,171.09546439628483,14.809712164500942
386,8a2912aebceffff,-2.1317154978977815,0.09627295780214494
387,8a2912add48ffff,132.7133040302111,11.622844408255613
388,8a2912ac9c37fff,106.505853567889,7.846002163096021
389,8a2912ad09affff,249.89970606435642,9.635293989031641
390,8a2912ad3847fff,225.70690988983785,11.526875829152413
391,8a2912af3d2ffff,-1.3171810673713862,1.1145179705052453
392,8a2912adeaa7fff,198.68830847310764,11.560008937244485
393,8a2912ad3027fff,195.10990285855712,7.044581013976246
394,8a2912ad1c5ffff,207.9828381306097,10.085493774221053
395,8a2912ac90a7fff,60.64040045837463,12.749754775423241
396,8a2912aca047fff,87.92686079633414,9.684993928770702
397,8a2912ad1247fff,302.3710765802018,23.67139949548168
398,8a2912ad875ffff,89.65958467442437,11.819393477406441
399,8a2912ac051ffff,431.07946876354407,6.786263062173212
400,8a2912adcd6ffff,233.62524764735016,15.623643306316719
401,8a2912ad0297fff,180.62950185643564,15.469140582185373
402,8a291232412ffff,92.36450924608819,12.327813022144966
403,8a2912ad318ffff,117.73732130701157,23.49256356031432
404,8a2912ad6137fff,334.5193033471509,6.528341975796717
405,8a2912ac5827fff,114.12418680297398,14.476782349630627
406,8a2912af3b27fff,84.3276993561169,5.745130963889659
407,8a2912af1a6ffff,86.5676012509289,11.816267673586129
408,8a2912aeb60ffff,39.88554832713755,7.067404345120819
409,8a2912ad6b8ffff,260.32874381188117,10.035153142696624
410,8a2912af2a57fff,-4.0723744419642856,0.3561033439574785
411,8a2912ae256ffff,91.04977704836811,19.478252705910656
412,8a2912ad974ffff,66.71606667492107,21.58942051493958
413,8a2912aca197fff,82.48331269349845,7.252355212767958
414,8a29123248c7fff,88.69581787260358,14.400146765013506
415,8a2912adab37fff,132.12803255353384,3.712867323506464
416,8a2912ace827fff,191.71917384034185,6.454162751054984
417,8a2912ae255ffff,151.90516814268904,10.465815847034797
418,8a2912324277fff,43.50238927378449,15.734447437911992
419,8a2912af065ffff,9.502442200203252,5.158084408582002
420,8a2912acc0c7fff,225.40372584241823,5.820847770720025
421,8a2912aca887fff,114.7435278087452,4.785397290759345
422,8a2912acea1ffff,150.9716510806961,10.390626042625387
423,8a2912ade6affff,124.1345927713826,15.904976971212843
424,8a2912325957fff,136.88793690071142,8.233157131694984
425,8a2912acab4ffff,59.61743620711012,9.203335188403607
426,8a2912acc52ffff,242.16920646719942,9.331173785735155
427,8a2912ace6a7fff,152.50619233389065,1.585529190741939
428,8a291232d3b7fff,98.24679050918765,4.040030730835868
429,8a2912ae201ffff,39.058296432773886,16.443472088571557
430,8a29123252b7fff,44.722755319807,2.563694549210219
431,8a2912addc57fff,163.83425679440353,5.72133533878858
432,8a2912ad698ffff,157.54611815651097,15.597646839454258
433,8a2912acc857fff,201.9149680936745,12.572123048752795
434,8a2912acc2d7fff,171.33352434642546,3.169846097893138
435,8a2912ac289ffff,419.0191319422946,10.716049615477116
436,8a2912ac3957fff,342.8424996903258,15.19851098702769
437,8a2912ace527fff,138.09464772164438,15.423246478228538
438,8a2912acd08ffff,175.5615746763303,2.41204011128383
439,8a2912ad0d9ffff,236.76314975247524,10.908146992274663
440,8a29123290d7fff,111.74006033415841,1.2174991127917825
441,8a2912ada4cffff,125.68173731435644,1.036483091956448
442,8a2912aea0a7fff,158.95446942947407,24.9807878379773
443,8a2912ad48c7fff,175.13299189205918,4.68132133176424
444,8a2912ada197fff,129.22226518995174,2.388936458364892
445,8a2912ac1287fff,284.387990833643,14.277208438236178
446,8a2912324177fff,112.44203470031546,10.080613826522638
447,8a2912ad0647fff,194.20526983537567,13.160839571183972
448,8a2912ac1447fff,351.377097912925,18.043810872478918
449,8a2912324097fff,52.342244418331376,2.6681046249898226
450,8a2912ad524ffff,374.38596545533335,9.312451032983828
451,8a2912325a5ffff,91.43231454556704,11.150086630970872
452,8a2912ac1577fff,431.87784108503126,16.819834197537215
453,8a2912ac540ffff,236.78368838246223,14.890344582018574
454,8a2912364ce7fff,84.56260061919505,3.898022894805011
455,8a2912af32effff,158.37411007243236,11.209337666248361
456,8a2912acbcc7fff,65.20312205244294,13.89209609679535
457,8a2912ac8a07fff,126.18559127795329,7.684097059257957
458,8a2912ad56f7fff,218.10081393909383,12.183340670027903
459,8a2912ac281ffff,422.3451894502229,14.979939096993478
460,8a2912ada8affff,140.71637680262424,4.295473064474951
461,8a2912aea6e7fff,235.96790582403966,7.309521872434145
462,8a2912ad636ffff,190.49124327000433,17.412348393520247
463,8a2912ac0817fff,297.0669205995293,16.946694119259135
464,8a2912aea44ffff,217.49135901883054,4.824219029937005
465,8a2912adca4ffff,192.81243808816245,18.08199174366955
466,8a2912ac5057fff,116.44449950445986,11.790544629803152
467,8a2912ac096ffff,240.1677142680208,18.249058366528924
468,8a2912ac6107fff,224.17605263157895,12.764025569219418
469,8a2912aeaa37fff,23.852573187732343,2.683594123676235
470,8a2912adacdffff,126.27339737639997,3.8607611808635087
471,8a291232ca0ffff,22.162984963801744,6.788797836082584
472,8a2912ac3247fff,148.28057464858506,18.128717089506083
473,8a2912ae329ffff,93.61791488570897,14.4633326584876
474,8a2912ac26d7fff,223.91588770583138,9.9966089663713
475,8a2912ada4affff,122.38425123762376,1.4141614572028594
476,8a2912acc327fff,243.81634865568083,4.018022241422001
477,8a2912acadaffff,82.79772741346213,12.316567671007377
478,8a2912ad332ffff,204.2426661715559,11.401302326930882
479,8a2912ad25affff,107.21302424842261,15.755702282019909
480,8a2912ad6657fff,134.10885100853855,8.562840395188624
